genre,korean,english
fantasy,"대장장이들은 나무꾼을 조심스럽게 살펴보더니, 그를 예전처럼 고칠 수 있을 것 같다고 대답했다. 그들은 성의 커다란 노란색 방들 중 하나에 작업장을 차리고 일을 시작했다. 그들은 삼일 밤낮으로 양철나무꾼의 팔다리와 몸통과 머리를 망치질하고, 펴고, 구부리고, 땜질하고, 윤을 내고, 두드리더니 마침내 예전과 똑같은 모습으로 회복시켰고, 연결 부위들도 이전처럼 매끄럽게 잘 돌아가도록 만들었다. 여기저기 땜질한 자국이 좀 있었지만 대장장이들이 너무나 솜씨좋게 작업을 했고, 나무꾼도 그렇게 허영심이 많은 사람이 아니었기 때문에 전혀 신경쓰지 않았다.","The tinsmiths looked the Woodman over carefully and then answered that they thought they could mend him so he would be as good as ever. So they set to work in one of the big yellow rooms of the castle and worked for three days and four nights, hammering and twisting and bending and soldering and polishing and pounding at the legs and body and head of the Tin Woodman, until at last he was straightened out into his old form, and his joints worked as well as ever. To be sure, there were several patches on him, but the tinsmiths did a good job, and as the Woodman was not a vain man he did not mind the patches at all."
fantasy,나무꾼은 도로시의 방으로 걸어 들어가 자기를 구해줘서 고맙다고 인사를 한 뒤 너무 기뻐서 눈물을 흘렸다. 도로시가 하고 있던 앞치마로 얼른 나무꾼의 얼굴에서 눈물을 닦아 주었기 때문에 다행히 그의 연결부위들은 녹슬지 않을 수 있었다. 그와 동시에 도로시도 오랜 친구를 다시 만난 기쁨에 겨워 비 오듯 눈물을 주룩주룩 흘렸다. 물론 이 눈물은 닦아낼 필요가 없었다. 옆에 있던 사자도 꼬리가 다 젖을 정도로 계속 눈물을 닦아냈다. 그래서 결국 사자는 마당에 나가 햇빛에 마를 때까지 꼬리를 들고 서 있어야만 했다.,"When, at last, he walked into Dorothy's room and thanked her for rescuing him, he was so pleased that he wept tears of joy, and Dorothy had to wipe every tear carefully from his face with her apron, so his joints would not be rusted. At the same time her own tears fell thick and fast at the joy of meeting her old friend again, and these tears did not need to be wiped away. As for the Lion, he wiped his eyes so often with the tip of his tail that it became quite wet, and he was obliged to go out into the courtyard and hold it in the sun till it dried."
fantasy,"도로시가 그동안 일어난 일을 모두 이야기 해주자, 양철나무꾼이 말했다. “만약 허수아비가 다시 우리와 함께 있을 수 있다면 정말 행복할텐데.”","""If we only had the Scarecrow with us again,"" said the Tin Woodman, when Dorothy had finished telling him everything that had happened, ""I should be quite happy."""
fantasy,“그를 함께 찾아보자.” 하고 도로시가 말했다.,"""We must try to find him,"" said the girl."
fantasy,도로시는 윙키들에게 다시 도와달라고 요청했다. 그들은 하루하고도 반나절을 계속 걸어서야 날개 달린 원숭이들이 허수아비의 옷을 던져버린 키 큰 나무 밑에 도착할 수 있었다.,"So she called the Winkies to help her, and they walked all that day and part of the next until they came to the tall tree in the branches of which the Winged Monkeys had tossed the Scarecrow's clothes."
fantasy,그 나무는 아주 높았고 나무 껍질이 너무 매끈매끈해서 올라가기가 쉽지 않았다. 그러자 나무꾼이 나섰다. “내가 나무를 베어 넘어뜨리면 허수아비의 옷가지들을 찾을 수 있을거야.”,"It was a very tall tree, and the trunk was so smooth that no one could climb it; but the Woodman said at once, ""I'll chop it down, and then we can get the Scarecrow's clothes."""
fantasy,"윙키 중에 금세공인이 한 명 있었는데, 대장장이들이 나무꾼을 수리하는 동안 그는 부러진 도끼 손잡이를 단단한 금으로 바꿔 주었다. 그리고 다른 윙키들은 녹이 모두 없어질 때까지 도끼날을 갈아서 은처러 반짝반짝 윤이 나게 만들었다.","Now while the tinsmiths had been at work mending the Woodman himself, another of the Winkies, who was a goldsmith, had made an axe-handle of solid gold and fitted it to the Woodman's axe, instead of the old broken handle. Others polished the blade until all the rust was removed and it glistened like burnished silver."
fantasy,"나무꾼은 말을 하자마자 나무를 베기 시작했고, 금세 나무는 우지끈 소리를 내며 쓰러졌다. 그와 동시에 나뭇가지 끝에 걸려있던 허수아비의 옷가지 뭉치가 떨어져서 땅바닥을 굴렀다.","As soon as he had spoken, the Tin Woodman began to chop, and in a short time the tree fell over with a crash, whereupon the Scarecrow's clothes fell out of the branches and rolled off on the ground."
fantasy,"도로시가 옷 뭉치를 주워 들었다. 윙키들은 그것을 성으로 가지고 가서 깨끗하고 좋은 지푸라기들로 다시 채워넣었다. 그랬더니, 자 보시라! 허수아비는 예전과 같은 모습을 되찾았고, 자기를 구해준 사람들에게 거듭 거듭 고맙다고 인사를 하고 다녔다.","Dorothy picked them up and had the Winkies carry them back to the castle, where they were stuffed with nice, clean straw; and behold! here was the Scarecrow, as good as ever, thanking them over and over again for saving him."
fantasy,이제 다시 모인 도로시와 친구들은 노란 성에서 행복한 나날을 보냈다. 그곳에는 모든 것이 부족함이 없어서 편안히 지낼 수 있었다.,"Now that they were reunited, Dorothy and her friends spent a few happy days at the Yellow Castle, where they found everything they needed to make them comfortable."
fantasy,하지만 어느날 도로시는 엠 아주머니가 생각이 나서 친구들에게 말했다. “이제 우린 오즈에게 돌아가서 약속을 지키라고 할 수 있어.”,"But one day the girl thought of Aunt Em, and said, ""We must go back to Oz, and claim his promise."""
fantasy,나무꾼이 말했다. “맞아. 마침내 난 심장을 가질 수 있게 됐어.”,"""Yes,"" said the Woodman, ""at last I shall get my heart."""
fantasy,“난 뇌를 얻을 수 있고 말이야.” 하고 허수아비가 기쁜 목소리로 말했다.,"""And I shall get my brains,"" added the Scarecrow joyfully."
fantasy,“그리고 난 용기를 얻을 수 있겠지.” 하고 사자가 생각에 잠긴 목소리로 말했다.,"""And I shall get my courage,"" said the Lion thoughtfully."
fantasy,"“그리고 난 캔사스로 돌아갈 수 있어.” 도로시는 손뼉을 치며 소리 쳤다. “자, 우리 내일 당장 에메랄드 시로 출발하자.”","""And I shall get back to Kansas,"" cried Dorothy, clapping her hands. ""Oh, let us start for the Emerald City tomorrow!"""
fantasy,"이 말에 모두 그렇게 하기로 했다. 다음날 그들은 윙키들에게 작별 인사를 했다. 윙키들을 그들이 떠나는 것을 아쉬워했다. 특히 양철나무꾼을 너무나 좋아하게 된 그들은 그가 남아 서쪽 나라와 노란 성을 다스려 주기를 간청했다. 그래도 그들이 떠나기를 고집하자 윙키들은 토토와 사자에게 금 목걸이를 선물했다. 또한 도로시에게는 다이아몬드로 장식된 아름다운 팔찌를 선물로 주었다. 허수아비에게는 걷다가 넘어지지 않도록 황금으로 머리 부분이 장식된 지팡이를 주었고, 양철나무꾼에겐 황금과 귀한 보석으로 무늬를 넣은 은제 기름통을 선물했다.","This they decided to do. The next day they called the Winkies together and bade them good-bye. The Winkies were sorry to have them go, and they had grown so fond of the Tin Woodman that they begged him to stay and rule over them and the Yellow Land of the West. Finding they were determined to go, the Winkies gave Toto and the Lion each a golden collar; and to Dorothy they presented a beautiful bracelet studded with diamonds; and to the Scarecrow they gave a gold-headed walking stick, to keep him from stumbling; and to the Tin Woodman they offered a silver oil-can, inlaid with gold and set with precious jewels."
fantasy,"도로시와 친구들은 모두 고마움의 인사를 하고, 팔이 아플 정도로 윙키들과 악수를 했다.","Every one of the travelers made the Winkies a pretty speech in return, and all shook hands with them until their arms ached."
fantasy,"도로시는 마녀의 부엌 선반으로 가서 여행을 위해 바구니에 음식을 가득 채웠다. 거기에 있던 황금 모자를 본 도로시는 자기 머리에 써보았더니 꼭 잘 맞았다. 도로시는 황금 모자에 숨겨진 마법에 대해서는 아무 것도 몰랐지만, 그 모자가 너무 예뻐서 쓰고 가기로 마음먹고 원래 있던 모자는 바구니에 넣었다.","Dorothy went to the Witch's cupboard to fill her basket with food for the journey, and there she saw the Golden Cap. She tried it on her own head and found that it fitted her exactly. She did not know anything about the charm of the Golden Cap, but she saw that it was pretty, so she made up her mind to wear it and carry her sunbonnet in the basket."
fantasy,여행 준비가 모두 끝나자 그들은 에메랄드 시를 향해 출발했다. 윙키들은 그들을 위해 만세를 불러주고 행운을 빌어 주었다.,"Then, being prepared for the journey, they all started for the Emerald City; and the Winkies gave them three cheers and many good wishes to carry with them."
fantasy,제14장 날개 달린 원숭이들,Chapter 14: The Winged Monkeys
fantasy,"악한 마녀의 성과 에메랄드 시 사이에는 오가는 길이 없다는 것을 기억할 것이다. 도로시와 친구들이 찾아 오고 있는 것을 마법의 눈으로 본 마녀는 날개 달린 원숭이들을 보내 그들을 데리고 왔다. 도로시는 날개 달린 원숭이에 의해 성까지 옮겨졌기 때문에, 미나리아재비와 노란 데이지가 피어있는 넓은 들판을 가로질러 에메랄드 시로 가는 길을 찾는 것은 상당히 어려운 일이었다. 물론 그들은 태양이 떠오르는 동쪽으로 똑바로 가야 한다는 것을 알고 있었기 때문에 처음에는 제대로된 방향으로 나아갈 수 있었다. 하지만 정오가 되자 태양은 그들 머리 위에 올라왔고, 그래서 그들은 어디가 동쪽이고 어디가 서쪽인지 헷갈리기 시작했다. 결국 그들은 드넓은 평원에서 길을 잃고 말았다. 하지만 그들은 멈추지 않고 계속 걸었고, 이윽고 달빛이 환하게 빛나는 밤이 찾아왔다. 그들은 향긋한 향기가 나는 노란 꽃들 사이에 누워 아침까지 곤하게 잠을 잤다. 물론 허수아비와 양철나무꾼은 빼고.","You will remember there was no road—not even a pathway—between the castle of the Wicked Witch and the Emerald City. When the four travelers went in search of the Witch she had seen them coming, and so sent the Winged Monkeys to bring them to her. It was much harder to find their way back through the big fields of buttercups and yellow daisies than it was being carried. They knew, of course, they must go straight east, toward the rising sun; and they started off in the right way. But at noon, when the sun was over their heads, they did not know which was east and which was west, and that was the reason they were lost in the great fields. They kept on walking, however, and at night the moon came out and shone brightly. So they lay down among the sweet smelling yellow flowers and slept soundly until morning—all but the Scarecrow and the Tin Woodman."
